goods_nomenclature_item_id,productline_suffix,referenced_class,title,indent
8409000000,80,Heading,"motor vehicle parts and accessories -valves - inlet and exhaust, for internal combustion engines",0
8409000000,80,Heading,piston - engines,0
8409000000,80,Heading,push rods,0
8409000000,80,Heading,"valves - inlet and exhaust, for internal combustion piston engine",0
8410000000,80,Heading,hydraulic turbines,0
8410000000,80,Heading,rotors - for hydraulic turbines,0
8410000000,80,Heading,stators,0
8410000000,80,Heading,"turbines, water",0
8410000000,80,Heading,"turbines, wind",0
8411000000,80,Heading,aircraft jet and gas turbine engines,0
8411000000,80,Heading,aircraft parts - jet and gas turbines,0
8411000000,80,Heading,gas - turbines,0
8411000000,80,Heading,"jet engines, aircraft",0
8411000000,80,Heading,manganese,0
8411000000,80,Heading,reaction engines,0
8411000000,80,Heading,rotors - for gas turbines,0
8411000000,80,Heading,rotors - for turbo jet engines,0
8411000000,80,Heading,stators,0
8411000000,80,Heading,turbo jets,0
8411000000,80,Heading,turbo propellers,0
8412000000,80,Heading,hydraulic engines and motors,0
8412000000,80,Heading,hydraulic fluid power cylinders,0
8412000000,80,Heading,machines and machinery - engines and motors - hydraulic,0
8412000000,80,Heading,machines and machinery - engines and motors - other,0
8412000000,80,Heading,motor vehicle parts and accessories - engines and parts thereof - other,0
8412000000,80,Heading,piston - engines,0
8412000000,80,Heading,ram jets,0
8412000000,80,Heading,reaction engines,0
8412000000,80,Heading,rockets - engines,0
8412000000,80,Heading,"rockets - for aircraft, guided missile, etc",0
8412000000,80,Heading,servomotors,0
8412000000,80,Heading,"turbine, gas",0
8412000000,80,Heading,wind turbines,0
8413000000,80,Heading,cams,0
8413000000,80,Heading,cermets non radioactive,0
8413000000,80,Heading,"elevators, liquid",0
8413000000,80,Heading,liquid elevators,0
8413000000,80,Heading,machines and machinery - pumps for liquids,0
8413000000,80,Heading,motor vehicle parts and accessories - pumps,0
8413000000,80,Heading,piston - pumps,0
8413000000,80,Heading,"pumps, liquid, including petrol and oil measuring",0
8413000000,80,Heading,punched card (accounting and statistical) machines,0
8413000000,80,Heading,vanes,0
8414000000,80,Heading,air pumps and compressors,0
8414000000,80,Heading,"compressors, air or gas",0
8414000000,80,Heading,"exhausters, air or gas",0
8414000000,80,Heading,extractor hoods,0
8414000000,80,Heading,extractor hoods,0
8414000000,80,Heading,fans,0
8414000000,80,Heading,"fans - computer, axial",0
8414000000,80,Heading,fans - electric,0
8414000000,80,Heading,fans - mechanical,0
8414000000,80,Heading,fans - with a heat sink,0
8414000000,80,Heading,gas - compressors,0
8414000000,80,Heading,"machines and machinery - compressor, air or gas",0
8414000000,80,Heading,"machines and machinery - fans, computer",0
8414000000,80,Heading,"machines and machinery - fans, computer, with heat sink",0
8414000000,80,Heading,"machines and machinery - fans, mechanical",0
8414000000,80,Heading,"machines and machinery - pumps, air",0
8414000000,80,Heading,machines and machinery - vacuum pumps (exhausters),0
8414000000,80,Heading,motor vehicle parts and accessories - pumps,0
8414000000,80,Heading,piston - pumps,0
8414000000,80,Heading,"pumps, air or vacuum",0
8414000000,80,Heading,refrigeration gas compressors,0
8414000000,80,Heading,rotors - for compressors,0
8414000000,80,Heading,turbo chargers (for vehicles),0
8414000000,80,Heading,vacuum pump (not of glass),0
8414000000,80,Heading,vanes,0
8414200000,80,Subheading,bicycle pump,1
8415000000,80,Heading,aircon,0
8415000000,80,Heading,air-conditioning machinery,0
8415000000,80,Heading,air-conditioning unit,0
8415000000,80,Heading,"machines and machinery - air-conditioning, self contained",0
8416000000,80,Heading,ash dischargers,0
8416000000,80,Heading,"burners, furnace, non-electric",0
8416000000,80,Heading,dischargers,0
8416000000,80,Heading,"gas - burners, industrial",0
8416000000,80,Heading,"machines and machinery - burners, furnace, non electric",0
8416000000,80,Heading,mechanical stokers,0
8416000000,80,Heading,"oil burners, industrial",0
8416000000,80,Heading,piston - thrust pistons,0
8417000000,80,Heading,coke ovens,0
8417000000,80,Heading,"furnaces, industrial and laboratory, non electric",0
8417000000,80,Heading,incinerators,0
8417000000,80,Heading,"machines and machinery - furnace burners, non electric",0
8417000000,80,Heading,"machines and machinery - ovens, industrial and laboratory, non electric",0
8417000000,80,Heading,"ovens - industrial and laboratory, non electric",0
8418000000,80,Heading,absorbers ,0
8418000000,80,Heading,"beer coolers, refrigerated",0
8418000000,80,Heading,condensers for refrigerators and refrigerating equipment,0
8418000000,80,Heading,coolers - refrigeration,0
8418000000,80,Heading,deep freezers,0
8418000000,80,Heading,"display cabinets, refrigeration",0
8418000000,80,Heading,evaporators for refrigerators and refrigerating equipment,0
8418000000,80,Heading,food freezers,0
8418000000,80,Heading,freezers,0
8418000000,80,Heading,"freezers, food",0
8418000000,80,Heading,fridges,0
8418000000,80,Heading,ice cream maker,0
8418000000,80,Heading,liquid chillers,0
8418000000,80,Heading,machines and machinery - refrigerators and refrigeration equipment,0
8418000000,80,Heading,refrigerators,0
8418000000,80,Heading,"serviettes, paper",0
8418000000,80,Heading,wine fridge,0
8419000000,80,Heading,autoclaves,0
8419000000,80,Heading,"beer-coolers, non-refrigerated",0
8419000000,80,Heading,blanching plant,0
8419000000,80,Heading,boilers sugar,0
8419000000,80,Heading,"coffee or tea maker, industrial",0
8419000000,80,Heading,"coffee or tea makers, electric non domestic",0
8419000000,80,Heading,conditioning machines,0
8419000000,80,Heading,cooking apparatus electric industrial,0
8419000000,80,Heading,coolers non domestic,0
8419000000,80,Heading,deep fat fryers,0
8419000000,80,Heading,"driers - agricultural, mechanical",0
8419000000,80,Heading,"evaporators, other",0
8419000000,80,Heading,"fermenting vats, with coiling coils, etc",0
8419000000,80,Heading,heat exchangers,0
8419000000,80,Heading,hop docoction vessels,0
8419000000,80,Heading,immersion coils,0
8419000000,80,Heading,"macerating vessels, incorporating thermal equipment",0
8419000000,80,Heading,machines and machinery - heat exchangers,0
8419000000,80,Heading,"machines and machinery - process pressure vessels, incorporating thermal equipment",0
8419000000,80,Heading,machines and machinery - sterilising,0
8419000000,80,Heading,malt drying plant,0
8419000000,80,Heading,"mashing vats, incorporating thermal equipment",0
8419000000,80,Heading,pasteurising machinery,0
8419000000,80,Heading,"percolators, non domestic",0
8419000000,80,Heading,process pressure vessels (incorporating thermal equipment),0
8419000000,80,Heading,sterilising equipment,0
8419000000,80,Heading,"storage water heaters, non electric",0
8419000000,80,Heading,sugar boilers,0
8419000000,80,Heading,urns - cooking with heating repellents,0
8419000000,80,Heading,"vessels, hop decoction",0
8419000000,80,Heading,"water heater, instantaneous or storage, non electric",0
8420000000,80,Heading,"calendaring machines, other than metalworking and glass working",0
8420000000,80,Heading,embossing machines - calendars,0
8420000000,80,Heading,embossing machines - for metal,0
8420000000,80,Heading,machines and machinery -calendaring,0
8420000000,80,Heading,pastry rolling machines,0
8421000000,80,Heading,baffles (filter parts),0
8421000000,80,Heading,centrifugal (spin) dryers,0
8421000000,80,Heading,centrifuges,0
8421000000,80,Heading,cream separators,0
8421000000,80,Heading,cyclones,0
8421000000,80,Heading,"dryers, spin",0
8421000000,80,Heading,filter presses,0
8421000000,80,Heading,machines and machinery - centrifuges,0
8421000000,80,Heading,machines and machinery - filtering,0
8421000000,80,Heading,machines and machinery - purification,0
8421000000,80,Heading,machines and machinery - spin dryers,0
8421000000,80,Heading,"machines and machinery - tumble dryers, for laundries",0
8421000000,80,Heading,motor vehicle parts and accessories - filters,0
8421000000,80,Heading,presses - filter,0
8421000000,80,Heading,purifying apparatus,0
8421000000,80,Heading,spin dryers,0
8421000000,80,Heading,tumble driers,0
8421000000,80,Heading,"water filters, softeners and purification equipment",0
8421230000,80,Subheading,fuel filter for internal combustion engines,2
8422000000,80,Heading,aerating machinery (beverages),0
8422000000,80,Heading,banding machine,0
8422000000,80,Heading,bottle cleaning and drying machines,0
8422000000,80,Heading,can casing machines,0
8422000000,80,Heading,capping machines,0
8422000000,80,Heading,capsuling machines,0
8422000000,80,Heading,cartoning machines,0
8422000000,80,Heading,"containers cleaning, capping, closing, drying, sealing filling labelling machines",0
8422000000,80,Heading,dishwashing machines,0
8422000000,80,Heading,"labelling machinery, bottle, cans, etc",0
8422000000,80,Heading,"machines and machinery - bottle cleaning, capsuling, closing, drying, sealing, filling or labelling",0
8422000000,80,Heading,machines and machinery - case packing and cartoning machines,0
8422000000,80,Heading,machines and machinery - dishwashing,0
8422000000,80,Heading,packing machines,0
8422000000,80,Heading,wrapping machines,0
8423000000,80,Heading,"checking machines, weight operated",0
8423000000,80,Heading,"counting machines, weight operated",0
8423000000,80,Heading,machines and machinery - weighing ,0
8423000000,80,Heading,scales,0
8423000000,80,Heading,"weighting machinery, including weights",0
8424000000,80,Heading,bellows - powder,0
8424000000,80,Heading,blasting machines,0
8424000000,80,Heading,engraving machine tools - for glass,0
8424000000,80,Heading,fire extinguishers,0
8424000000,80,Heading,guns - spray,0
8424000000,80,Heading,jet washers,0
8424000000,80,Heading,machines and machinery - sand and steam blasting,0
8424000000,80,Heading,machines and machinery - spraying,0
8424000000,80,Heading,nebulisers,0
8424000000,80,Heading,"nozzles, sandblasting",0
8424000000,80,Heading,"sandblasting machines, including nozzles",0
8424000000,80,Heading,"spraying equipment, including spray guns",0
8424000000,80,Heading,steam blasting machine,0
8424000000,80,Heading,syringes,0
8424300000,80,Subheading,pressure washers,1
8424410000,80,Subheading,"sprinkler, horticultural",2
8425000000,80,Heading,capstans,0
8425000000,80,Heading,davits,0
8425000000,80,Heading,"jacks, lifting",0
8425000000,80,Heading,mining machinery,0
8425000000,80,Heading,"motor vehicle parts and accessories - jacks, portable",0
8425000000,80,Heading,pulley tackle,0
8425000000,80,Heading,"stacking machines, not self propelled",0
8425000000,80,Heading,winches,0
8425000000,80,Heading,"winders, mining machinery",0
8426000000,80,Heading,cableways,0
8426000000,80,Heading,cranes - other,0
8426000000,80,Heading,derricks,0
8426000000,80,Heading,gantry cranes,0
8426000000,80,Heading,lifting tables,0
8426000000,80,Heading,loaders,0
8426000000,80,Heading,straddle carriers,0
8427000000,80,Heading,fork lift trucks,0
8427000000,80,Heading,trucks - fork lift,0
8428000000,80,Heading,aerial transports (telphers),0
8428000000,80,Heading,chair lifts,0
8428000000,80,Heading,conveyors,0
8428000000,80,Heading,"elevators, for goods",0
8428000000,80,Heading,escalators,0
8428000000,80,Heading,"hoists, other than skip hoists",0
8428000000,80,Heading,industrial robots - handling,0
8428000000,80,Heading,lifts,0
8428000000,80,Heading,machines and machinery - handling,0
8428000000,80,Heading,machines and machinery - lifting,0
8428000000,80,Heading,machines and machinery - machines and machinery - conveying,0
8428000000,80,Heading,machines and machinery - mining,0
8428000000,80,Heading,machines and machinery - pile extractor single purpose,0
8428000000,80,Heading,machines and machinery - stacking machines (not self-propelled),0
8428000000,80,Heading,"pile extractors, single purpose",0
8428000000,80,Heading,"robots, industrial - handling",0
8428000000,80,Heading,"rolling mill (metal working), handling machinery",0
8428000000,80,Heading,skip hoists,0
8428000000,80,Heading,stair lifts,0
8428000000,80,Heading,telphers (aerial transporters),0
8429000000,80,Heading,angle dozers,0
8429000000,80,Heading,bulldozers,0
8429000000,80,Heading,earth moving machinery,0
8429000000,80,Heading,excavating machinery,0
8429000000,80,Heading,"graders, motor",0
8429000000,80,Heading,"loader transporters, mining",0
8429000000,80,Heading,"machines and machinery - earth moving, excavating, etc",0
8429000000,80,Heading,"machines and machinery - road rollers, mechanically propelled",0
8429000000,80,Heading,"machines and machinery - scrapers, earth, self propelled",0
8429000000,80,Heading,"machines and machinery - shovels, mechanical",0
8429000000,80,Heading,motor graders (scrapers),0
8429000000,80,Heading,"road rollers, mechanically propelled",0
8429000000,80,Heading,"road rollers, not mechanically propelled",0
8429000000,80,Heading,"rollers, road, self propelled",0
8429000000,80,Heading,"scraper machines, earth, self propelled",0
8429000000,80,Heading,tractor shovels,0
8430000000,80,Heading,boring and sinking machines,0
8430000000,80,Heading,coal cutters,0
8430000000,80,Heading,"cutters, coal",0
8430000000,80,Heading,earth boring machinery,0
8430000000,80,Heading,machines and machinery - boring or sinking machines,0
8430000000,80,Heading,machines and machinery - coal cutters,0
